time	V(vout)
Step Information: R=1M  (Run: 1/21)
5.824221762427358e-007	8.950622e-002
6.245147649928159e-007	9.915225e-002
6.685931682178374e-007	1.081736e-001
7.059785910892546e-007	1.151258e-001
7.615993996916879e-007	1.248762e-001
8.132499650844634e-007	1.336653e-001
8.911837435544718e-007	1.467047e-001
9.910163326978705e-007	1.632800e-001
1.149492046014958e-006	1.894932e-001
1.369995065403926e-006	2.259076e-001
1.804891549141842e-006	2.976755e-001
2.470050811512513e-006	4.074138e-001
1.178228048470191e-005	1.943553e+000
2.000000000000000e-005	3.299126e+000
2.032150079575533e-005	3.299130e+000
2.096450238726600e-005	3.299133e+000
4.394411393608372e-005	3.299136e+000
2.607401452957519e-003	3.299136e+000
9.088934533766942e-003	3.299136e+000
1.690143453376694e-002	3.299136e+000
2.862018453376694e-002	3.299137e+000
4.424518453376694e-002	3.299137e+000
6.377643453376694e-002	3.299137e+000
8.721393453376694e-002	3.299138e+000
1.145576845337669e-001	3.299138e+000
1.497139345337669e-001	3.299139e+000
1.887764345337669e-001	3.299139e+000
2.356514345337669e-001	3.299140e+000
2.864326845337669e-001	3.299140e+000
3.450264345337669e-001	3.299141e+000
4.153389345337669e-001	3.299141e+000
4.895576845337669e-001	3.299138e+000
5.403389345337669e-001	3.299101e+000
5.442451845337669e-001	3.299082e+000
5.486397157837669e-001	3.299040e+000
5.496162782837669e-001	3.298975e+000
5.515694032837669e-001	3.298711e+000
5.516304384400169e-001	3.298668e+000
5.517525087525169e-001	3.298484e+000
5.517830263306419e-001	3.298359e+000
5.518440614868919e-001	3.297886e+000
5.518497480598835e-001	3.297783e+000
5.518611212058666e-001	3.297426e+000
5.518639644923624e-001	3.297277e+000
5.518696510653540e-001	3.296829e+000
5.518710727086019e-001	3.296652e+000
5.518739159950977e-001	3.296151e+000
5.518746268167216e-001	3.295973e+000
5.518760484599695e-001	3.295440e+000
5.518776013515625e-001	3.294639e+000
5.518779427835751e-001	3.294377e+000
5.518786256476002e-001	3.293612e+000
5.518793472592224e-001	3.292439e+000
5.518798441340378e-001	3.291169e+000
5.518802403575988e-001	3.289563e+000
5.518805500309120e-001	3.287579e+000
5.518808078222890e-001	3.284940e+000
5.518810242539599e-001	3.281340e+000
5.518812076535852e-001	3.276275e+000
5.518813649169538e-001	3.268925e+000
5.518815031734997e-001	3.257804e+000
5.518816296476069e-001	3.240062e+000
5.518817540598749e-001	3.209113e+000
5.518818892343764e-001	3.152045e+000
5.518820165453058e-001	3.066388e+000
5.518821872494621e-001	2.906142e+000
5.518823738898481e-001	2.694640e+000
5.518826026581891e-001	2.412139e+000
5.518828631697713e-001	2.081813e+000
5.518833496280226e-001	1.463505e+000
5.518843225445250e-001	2.761016e-001
5.518845850224686e-001	1.044814e-002
5.518845853914852e-001	1.025172e-002
5.518845861295185e-001	1.011447e-002
5.518845876055851e-001	9.893078e-003
5.518845930472378e-001	9.163457e-003
5.518845994189755e-001	8.435540e-003
5.518846121624509e-001	7.280426e-003
5.518846376494017e-001	5.602834e-003
5.518846606354459e-001	4.582888e-003
5.518846928778396e-001	3.685410e-003
5.518847295464855e-001	3.038721e-003
5.518847796009284e-001	2.501033e-003
5.518848412633127e-001	2.103588e-003
5.518849291587535e-001	1.776211e-003
5.518850434691740e-001	1.535703e-003
5.518852141990085e-001	1.341550e-003
5.518854496863389e-001	1.200789e-003
5.518858209896909e-001	1.090219e-003
5.518863656297032e-001	1.012346e-003
5.518872822541763e-001	9.537477e-004
5.518887197898684e-001	9.152376e-004
5.518915948612527e-001	8.876045e-004
5.518973450040213e-001	8.708083e-004
5.519088452895584e-001	8.632537e-004
5.519778470027813e-001	8.613716e-004
6.046489909135019e-001	8.611013e-004
6.593364909135019e-001	8.603800e-004
7.140239909135019e-001	8.597515e-004
7.687114909135019e-001	8.592074e-004
8.233989909135019e-001	8.587845e-004
8.780864909135019e-001	8.589183e-004
9.327739909135019e-001	8.629715e-004
9.757427409135019e-001	8.938231e-004
9.796489909135019e-001	9.076992e-004
9.835552409135019e-001	9.442906e-004
9.874614909135019e-001	1.027737e-003
9.879497721635019e-001	1.114163e-003
9.889263346635019e-001	1.520690e-003
9.889568522416269e-001	1.591312e-003
9.890178873978769e-001	1.916616e-003
9.890331461869394e-001	2.070160e-003
9.890369608842050e-001	2.133805e-003
9.890445902787363e-001	2.367695e-003
9.890598490677988e-001	3.136670e-003
9.890618324091481e-001	3.364865e-003
9.890657990918468e-001	4.130448e-003
9.890664357431567e-001	4.323500e-003
9.890677090457766e-001	4.921574e-003
9.890689284009209e-001	5.704720e-003
9.890692332397070e-001	5.991521e-003
9.890698429172791e-001	6.818078e-003
9.890704695096932e-001	8.061314e-003
9.890709536654230e-001	9.570680e-003
9.890713067100270e-001	1.133125e-002
9.890715892043290e-001	1.358237e-002
9.890718256572555e-001	1.661899e-002
9.890720268630581e-001	2.086985e-002
9.890721987211840e-001	2.697988e-002
9.890723475781170e-001	3.605479e-002
9.890724804258688e-001	5.012064e-002
9.890726046791283e-001	7.314188e-002
9.890727290499396e-001	1.131248e-001
9.890728602562575e-001	1.826322e-001
9.890730003036606e-001	2.953000e-001
9.890732153214286e-001	5.220170e-001
9.890734565044314e-001	8.115130e-001
9.890736922264476e-001	1.108711e+000
9.890740708830355e-001	1.591253e+000
9.890748281962112e-001	2.554119e+000
9.890751712385091e-001	2.984935e+000
9.890752383730227e-001	3.065240e+000
9.890753726420499e-001	3.212209e+000
9.890754246149435e-001	3.258318e+000
9.890754549111755e-001	3.275432e+000
9.890754940612337e-001	3.288179e+000
9.890755051262932e-001	3.290297e+000
9.890755243194341e-001	3.292409e+000
9.890755447701639e-001	3.293960e+000
9.890755693338442e-001	3.295178e+000
9.890755962307791e-001	3.296036e+000
9.890756358594078e-001	3.296832e+000
9.890756761767021e-001	3.297334e+000
9.890757419860077e-001	3.297820e+000
9.890758126119714e-001	3.298128e+000
9.890759323588843e-001	3.298419e+000
9.890760691455507e-001	3.298604e+000
9.890763113683631e-001	3.298774e+000
9.890766067775741e-001	3.298880e+000
9.890771938940736e-001	3.298974e+000
9.890782478019374e-001	3.299044e+000
9.890803556176653e-001	3.299092e+000
9.890930025120323e-001	3.299134e+000
9.891098650378549e-001	3.299138e+000
1.024642946596802e+000	3.299139e+000
1.063705446596802e+000	3.299139e+000
1.110580446596802e+000	3.299140e+000
1.161361696596802e+000	3.299140e+000
1.219955446596802e+000	3.299141e+000
1.290267946596802e+000	3.299141e+000
1.364486696596802e+000	3.299138e+000
1.415267946596802e+000	3.299099e+000
1.419174196596802e+000	3.299076e+000
1.423080446596802e+000	3.299034e+000
1.423568727846802e+000	3.299023e+000
1.424789430971802e+000	3.298973e+000
1.425399782534302e+000	3.298911e+000
1.425643923159302e+000	3.298819e+000
1.426132204409302e+000	3.298475e+000
1.426147463198364e+000	3.298445e+000
1.426177980776489e+000	3.298342e+000
1.426185610171021e+000	3.298307e+000
1.426200868960083e+000	3.298194e+000
1.426231386538208e+000	3.297842e+000
1.426239015932739e+000	3.297616e+000
1.426254274721802e+000	3.296804e+000
1.426255343299191e+000	3.296695e+000
1.426257480453970e+000	3.296298e+000
1.426260574912620e+000	3.295478e+000
1.426261112435132e+000	3.295249e+000
1.426262187480156e+000	3.294557e+000
1.426263073399380e+000	3.293725e+000
1.426263730419199e+000	3.292760e+000
1.426264283782419e+000	3.291500e+000
1.426264672000212e+000	3.290103e+000
1.426265028446337e+000	3.288072e+000
1.426265306687705e+000	3.285515e+000
1.426265535763879e+000	3.282053e+000
1.426265725058628e+000	3.277290e+000
1.426265886072240e+000	3.270444e+000
1.426266026878898e+000	3.260170e+000
1.426266154796331e+000	3.243924e+000
1.426266279444088e+000	3.215680e+000
1.426266416615889e+000	3.162425e+000
1.426266542003656e+000	3.083578e+000
1.426266703532077e+000	2.938382e+000
1.426266890019458e+000	2.731531e+000
1.426267120538169e+000	2.449221e+000
1.426267365961784e+000	2.138695e+000
1.426267807428635e+000	1.576476e+000
1.426268690362338e+000	4.656580e-001
1.426269016321153e+000	7.215042e-002
1.426269021632916e+000	6.705771e-002
1.426269028715265e+000	6.089980e-002
1.426269042879964e+000	4.982207e-002
1.426269071209362e+000	3.219499e-002
1.426269106671823e+000	1.688980e-002
1.426269127221542e+000	1.146590e-002
1.426269142801933e+000	9.081783e-003
1.426269164577847e+000	6.932097e-003
1.426269185656173e+000	5.549064e-003
1.426269210381760e+000	4.507332e-003
1.426269242422398e+000	3.637507e-003
1.426269279524766e+000	3.005133e-003
1.426269331662559e+000	2.463424e-003
1.426269392697745e+000	2.083818e-003
1.426269485499900e+000	1.752227e-003
1.426269598754548e+000	1.523316e-003
1.426269780117923e+000	1.326980e-003
1.426270014520300e+000	1.193256e-003
1.426270411223955e+000	1.081823e-003
1.426270956064750e+000	1.008899e-003
1.426272045746340e+000	9.490400e-004
1.426274225109520e+000	9.049982e-004
1.426278583835881e+000	8.785034e-004
1.426287301288601e+000	8.659826e-004
1.426304736194042e+000	8.621271e-004
1.481514452175967e+000	8.610621e-004
1.536201952175967e+000	8.603458e-004
1.590889452175967e+000	8.597217e-004
1.645576952175967e+000	8.591819e-004
1.700264452175967e+000	8.587689e-004
1.754951952175967e+000	8.589619e-004
1.809639452175967e+000	8.634545e-004
1.848701952175967e+000	8.904735e-004
1.856514452175967e+000	9.255373e-004
1.860908983425967e+000	9.817319e-004
1.861946521477572e+000	1.022607e-003
1.862373767571322e+000	1.064343e-003
1.862862048821322e+000	1.146368e-003
1.862984119133822e+000	1.188656e-003
1.863228259758822e+000	1.339231e-003
1.863289294915072e+000	1.460266e-003
1.863411365227572e+000	1.926287e-003
1.863415179924838e+000	1.958848e-003
1.863422809319369e+000	2.082273e-003
1.863438068108431e+000	2.434023e-003
1.863441882805697e+000	2.594874e-003
1.863449512200228e+000	3.108951e-003
1.863451419548861e+000	3.340367e-003
1.863455234246127e+000	4.056502e-003
1.863455975975670e+000	4.277723e-003
1.863457459434758e+000	4.904754e-003
1.863457830299530e+000	5.117064e-003
1.863458572029074e+000	5.738972e-003
1.863459596205965e+000	7.023496e-003
1.863460242525729e+000	8.217001e-003
1.863460355083222e+000	8.517778e-003
1.863460580198209e+000	9.379840e-003
1.863461030428184e+000	1.198880e-002
1.863461402652122e+000	1.572918e-002
1.863461656523857e+000	2.041394e-002
1.863461838598548e+000	2.644449e-002
1.863461986536274e+000	3.499360e-002
1.863462118041657e+000	4.812452e-002
1.863462241787603e+000	6.955258e-002
1.863462363739323e+000	1.061874e-001
1.863462494303423e+000	1.712384e-001
1.863462631958655e+000	2.765783e-001
1.863462826588038e+000	4.750785e-001
1.863463036139684e+000	7.225918e-001
1.863463266901383e+000	1.011885e+000
1.863463590315229e+000	1.423605e+000
1.863464237142920e+000	2.248267e+000
1.863464615427604e+000	2.726804e+000
1.863464861437012e+000	3.030111e+000
1.863464995607918e+000	3.183420e+000
1.863465067445999e+000	3.251401e+000
1.863465103131007e+000	3.273627e+000
1.863465145057291e+000	3.287923e+000
1.863465160693439e+000	3.290861e+000
1.863465179044516e+000	3.292757e+000
1.863465199957714e+000	3.294212e+000
1.863465224652023e+000	3.295339e+000
1.863465254941366e+000	3.296227e+000
1.863465291969569e+000	3.296910e+000
1.863465338937205e+000	3.297442e+000
1.863465401260419e+000	3.297865e+000
1.863465483175102e+000	3.298189e+000
1.863465597841381e+000	3.298445e+000
1.863465756442680e+000	3.298638e+000
1.863465990834708e+000	3.298788e+000
1.863466333937638e+000	3.298898e+000
1.863466872423515e+000	3.298982e+000
1.863467712181777e+000	3.299041e+000
1.863469126020647e+000	3.299082e+000
1.863471499266658e+000	3.299109e+000
1.863485210792929e+000	3.299135e+000
1.863503492827957e+000	3.299138e+000
1.895490879725043e+000	3.299139e+000
1.934553379725043e+000	3.299139e+000
1.977522129725043e+000	3.299140e+000
2.028303379725043e+000	3.299140e+000
2.086897129725043e+000	3.299141e+000
2.153303379725043e+000	3.299141e+000
2.231428379725043e+000	3.299139e+000
2.290022129725043e+000	3.299098e+000
2.293928379725043e+000	3.299072e+000
2.298322910975043e+000	3.299011e+000
2.299377746533944e+000	3.298960e+000
2.299628220322430e+000	3.298932e+000
2.300045676636574e+000	3.298862e+000
2.300212659162231e+000	3.298766e+000
2.300546624213546e+000	3.298420e+000
2.300557060621399e+000	3.298394e+000
2.300577933437106e+000	3.298276e+000
2.300619679068521e+000	3.297899e+000
2.300627362808395e+000	3.297726e+000
2.300642730288145e+000	3.297116e+000
2.300644322070588e+000	3.297001e+000
2.300647505635475e+000	3.296617e+000
2.300650510977000e+000	3.296107e+000
2.300651262312381e+000	3.295912e+000
2.300652764983143e+000	3.295337e+000
2.300654020583613e+000	3.294683e+000
2.300654334483731e+000	3.294447e+000
2.300654962283966e+000	3.293770e+000
2.300655787170568e+000	3.292455e+000
2.300656363897982e+000	3.290967e+000
2.300656761487835e+000	3.289295e+000
2.300657050486240e+000	3.287340e+000
2.300657303517756e+000	3.284612e+000
2.300657513916983e+000	3.280936e+000
2.300657694502754e+000	3.275648e+000
2.300657857286623e+000	3.267494e+000
2.300657995759035e+000	3.255388e+000
2.300658121936982e+000	3.235967e+000
2.300658246443622e+000	3.202094e+000
2.300658380434367e+000	3.140783e+000
2.300658510097867e+000	3.047714e+000
2.300658693304781e+000	2.868440e+000
2.300658883860029e+000	2.648061e+000
2.300659115123525e+000	2.360223e+000
2.300659396919170e+000	2.002178e+000
2.300659950388484e+000	1.296806e+000
2.300660581304735e+000	5.004386e-001
2.300660865773361e+000	1.649449e-001
2.300661006405201e+000	2.443685e-002
2.300661006832798e+000	2.421633e-002
2.300661008543187e+000	2.344601e-002
2.300661015384744e+000	2.071388e-002
2.300661024506820e+000	1.772344e-002
2.300661042750972e+000	1.312410e-002
2.300661061414544e+000	9.808462e-003
2.300661080472153e+000	7.590760e-003
2.300661100611238e+000	6.058279e-003
2.300661124718454e+000	4.857677e-003
2.300661152694159e+000	3.956022e-003
2.300661189170812e+000	3.214194e-003
2.300661233232264e+000	2.659079e-003
2.300661292020600e+000	2.214482e-003
2.300661369234151e+000	1.871519e-003
2.300661475772812e+000	1.603023e-003
2.300661623936262e+000	1.397687e-003
2.300661838904484e+000	1.240075e-003
2.300662155864107e+000	1.121895e-003
2.300662643097638e+000	1.033827e-003
2.300663408774110e+000	9.701840e-004
2.300664667960584e+000	9.252268e-004
2.300666799475949e+000	8.951132e-004
2.300677615379818e+000	8.663383e-004
2.300691679822739e+000	8.623690e-004
2.354739545712492e+000	8.610812e-004
2.393802045712492e+000	8.605579e-004
2.448489545712492e+000	8.599064e-004
2.503177045712492e+000	8.593403e-004
2.557864545712492e+000	8.588737e-004
2.612552045712492e+000	8.587519e-004
2.667239545712492e+000	8.609521e-004
2.721927045712492e+000	8.880670e-004
2.729739545712492e+000	9.155494e-004
2.733645795712492e+000	1.000179e-003
2.737552045712492e+000	1.230150e-003
2.737613080868742e+000	1.280186e-003
2.737735151181242e+000	1.502877e-003
2.737765668759367e+000	1.638757e-003
2.737826703915617e+000	2.134486e-003
2.737831270771653e+000	2.216686e-003
2.737840404483726e+000	2.485935e-003
2.737842687911745e+000	2.582952e-003
2.737847254767781e+000	2.897087e-003
2.737853046043774e+000	3.490205e-003
2.737854234611994e+000	3.701892e-003
2.737856611748435e+000	4.329297e-003
2.737857206032545e+000	4.560177e-003
2.737858394600765e+000	5.234182e-003
2.737859305361554e+000	5.995015e-003
2.737860063550211e+000	6.973192e-003
2.737860591976160e+000	8.047897e-003
2.737861073289790e+000	9.601492e-003
2.737861443304750e+000	1.150975e-002
2.737861728769002e+000	1.389658e-002
2.737861962762602e+000	1.709112e-002
2.737862159168651e+000	2.153099e-002
2.737862326904130e+000	2.792883e-002
2.737862472923224e+000	3.748784e-002
2.737862604124492e+000	5.241241e-002
2.737862727824989e+000	7.704658e-002
2.737862853039295e+000	1.200680e-001
2.737862983827775e+000	1.934861e-001
2.737863128192214e+000	3.141987e-001
2.737863341820872e+000	5.436261e-001
2.737863569534203e+000	8.188121e-001
2.737863814429219e+000	1.128085e+000
2.737864202139445e+000	1.622153e+000
2.737864977559896e+000	2.607073e+000
2.737865319234631e+000	3.027950e+000
2.737865499201872e+000	3.224841e+000
2.737865564589122e+000	3.275281e+000
2.737865592038488e+000	3.286271e+000
2.737865611351183e+000	3.290072e+000
2.737865629310583e+000	3.292217e+000
2.737865651292854e+000	3.293939e+000
2.737865671509910e+000	3.294993e+000
2.737865700120902e+000	3.295961e+000
2.737865731198145e+000	3.296637e+000
2.737865782563392e+000	3.297324e+000
2.737865830438776e+000	3.297713e+000
2.737865918210530e+000	3.298120e+000
2.737866006896911e+000	3.298360e+000
2.737866174510711e+000	3.298601e+000
2.737866355038798e+000	3.298742e+000
2.737866712308910e+000	3.298874e+000
2.737867286276039e+000	3.298971e+000
2.737868434210297e+000	3.299045e+000
2.737870730078813e+000	3.299094e+000
2.737884505289906e+000	3.299134e+000
2.737902872238030e+000	3.299138e+000
2.769911827061611e+000	3.299139e+000
2.808974327061611e+000	3.299139e+000
2.851943077061611e+000	3.299140e+000
2.902724327061611e+000	3.299140e+000
2.961318077061611e+000	3.299141e+000
3.027724327061611e+000	3.299141e+000
3.105849327061611e+000	3.299139e+000
3.164443077061611e+000	3.299098e+000
3.168349327061611e+000	3.299072e+000
3.172255577061611e+000	3.299023e+000
3.173720420811611e+000	3.298961e+000
3.173964561436611e+000	3.298937e+000
3.174452842686611e+000	3.298856e+000
3.174574912999111e+000	3.298816e+000
3.174819053624111e+000	3.298671e+000
3.174880088780361e+000	3.298568e+000
3.175002159092861e+000	3.298189e+000
3.175005973790126e+000	3.298166e+000
3.175013603184658e+000	3.298087e+000
3.175028861973720e+000	3.297884e+000
3.175032676670986e+000	3.297812e+000
3.175040306065517e+000	3.297533e+000
3.175053459784462e+000	3.296720e+000
3.175055436025132e+000	3.296418e+000
3.175059388506471e+000	3.295377e+000
3.175059879867524e+000	3.295161e+000
3.175060862589629e+000	3.294481e+000
3.175061800417856e+000	3.293623e+000
3.175061915226205e+000	3.293482e+000
3.175062144842903e+000	3.293116e+000
3.175062604076300e+000	3.292120e+000
3.175063226969152e+000	3.289995e+000
3.175063667019446e+000	3.287398e+000
3.175063960711965e+000	3.284357e+000
3.175064166211663e+000	3.280708e+000
3.175064342731637e+000	3.275417e+000
3.175064500885214e+000	3.267374e+000
3.175064638098279e+000	3.255275e+000
3.175064763950747e+000	3.235806e+000
3.175064888505002e+000	3.201797e+000
3.175065022258682e+000	3.140407e+000
3.175065152124966e+000	3.046973e+000
3.175065335758454e+000	2.867024e+000
3.175065526519387e+000	2.646250e+000
3.175065757916179e+000	2.358171e+000
3.175066040618595e+000	1.998950e+000
3.175066596898593e+000	1.289911e+000
3.175067205743900e+000	5.205814e-001
3.175067486537059e+000	1.845902e-001
3.175067627907765e+000	4.386611e-002
3.175067671255123e+000	1.872136e-002
3.175067715656211e+000	8.453788e-003
3.175067729994384e+000	6.833662e-003
3.175067752606317e+000	5.465487e-003
3.175067779987785e+000	4.340654e-003
3.175067804940803e+000	3.671641e-003
3.175067843064047e+000	3.015859e-003
3.175067884504731e+000	2.558751e-003
3.175067949758781e+000	2.120275e-003
3.175068020012164e+000	1.840563e-003
3.175068160518932e+000	1.536144e-003
3.175068320819881e+000	1.350541e-003
3.175068641421778e+000	1.181787e-003
3.175069186421597e+000	1.057448e-003
3.175070276421236e+000	9.682853e-004
3.175072456420512e+000	9.112443e-004
3.175076816419064e+000	8.802179e-004
3.175085536416168e+000	8.663170e-004
3.175102976410376e+000	8.621397e-004
3.230313984939275e+000	8.610587e-004
3.285001484939275e+000	8.603427e-004
3.339688984939275e+000	8.597188e-004
3.394376484939275e+000	8.591793e-004
3.449063984939275e+000	8.587665e-004
3.503751484939275e+000	8.589596e-004
3.558438984939275e+000	8.634512e-004
3.597501484939275e+000	8.904797e-004
3.601407734939275e+000	9.014788e-004
3.605313984939275e+000	9.256299e-004
3.609220234939275e+000	9.714225e-004
3.609708516189275e+000	9.825598e-004
3.610715536662755e+000	1.020444e-003
3.611173300334630e+000	1.064321e-003
3.611661581584630e+000	1.146282e-003
3.611783651897130e+000	1.188529e-003
3.612027792522130e+000	1.338817e-003
3.612088827678380e+000	1.459171e-003
3.612210897990880e+000	1.922154e-003
3.612214712688146e+000	1.954362e-003
3.612222342082677e+000	2.075887e-003
3.612237600871739e+000	2.420909e-003
3.612241415569005e+000	2.576857e-003
3.612249044963536e+000	3.070678e-003
3.612250952312169e+000	3.288225e-003
3.612254767009435e+000	3.957434e-003
3.612255613215518e+000	4.195268e-003
3.612257305627685e+000	4.879100e-003
3.612257728730726e+000	5.120448e-003
3.612258574936810e+000	5.824779e-003
3.612259433364555e+000	6.865606e-003
3.612260005193188e+000	7.960569e-003
3.612260481682019e+000	9.397119e-003
3.612260825339042e+000	1.103396e-002
3.612261127064516e+000	1.332478e-002
3.612261374998605e+000	1.637653e-002
3.612261581703152e+000	2.060027e-002
3.612261755456256e+000	2.660019e-002
3.612261905076837e+000	3.546533e-002
3.612262038361938e+000	4.915514e-002
3.612262162776598e+000	7.144691e-002
3.612262285265719e+000	1.095417e-001
3.612262415762204e+000	1.766371e-001
3.612262555187749e+000	2.860500e-001
3.612262758521594e+000	4.968743e-001
3.612262980004120e+000	7.605889e-001
3.612263213088954e+000	1.053632e+000
3.612263559505634e+000	1.494908e+000
3.612264252338994e+000	2.378572e+000
3.612264425547334e+000	2.597531e+000
3.612264771964015e+000	3.025192e+000
3.612264922745870e+000	3.195150e+000
3.612265001651686e+000	3.264305e+000
3.612265034979297e+000	3.281399e+000
3.612265070776791e+000	3.290209e+000
3.612265083992064e+000	3.292008e+000
3.612265107106703e+000	3.293831e+000
3.612265128444254e+000	3.294971e+000
3.612265157330406e+000	3.295950e+000
3.612265192337449e+000	3.296710e+000
3.612265233624577e+000	3.297262e+000
3.612265293348723e+000	3.297745e+000
3.612265363687060e+000	3.298081e+000
3.612265471919175e+000	3.298373e+000
3.612265605998848e+000	3.298575e+000
3.612265823187718e+000	3.298747e+000
3.612266108415685e+000	3.298863e+000
3.612266597895335e+000	3.298959e+000
3.612267331748279e+000	3.299024e+000
3.612268799454168e+000	3.299074e+000
3.612271734865944e+000	3.299109e+000
3.612277605689498e+000	3.299129e+000
3.612289347336605e+000	3.299136e+000
3.612359797219245e+000	3.299138e+000
3.645621337361019e+000	3.299139e+000
3.684683837361019e+000	3.299139e+000
3.731558837361019e+000	3.299140e+000
3.782340087361019e+000	3.299140e+000
3.840933837361019e+000	3.299141e+000
3.911246337361019e+000	3.299141e+000
3.989371337361019e+000	3.299138e+000
3.997183837361019e+000	3.299136e+000
4.000000000000000e+000	3.299135e+000
Step Information: R=4.46684M  (Run: 14/21)
0.000000000000000e+000	0.000000e+000
9.999999717180685e-010	8.246315e-005
1.999999943436137e-009	1.648171e-004
1.599999954748910e-008	1.280328e-003
3.199999909497819e-008	2.457168e-003
6.399999818995639e-008	4.645202e-003
1.065303424994358e-007	7.489910e-003
1.580545962116681e-007	1.122325e-002
2.147263663112116e-007	1.630115e-002
2.945972326166990e-007	2.602660e-002
3.823411477839969e-007	4.098224e-002
4.710130307528604e-007	6.066661e-002
5.200174200817820e-007	7.327706e-002
5.505928180138045e-007	8.144411e-002
5.823951212808765e-007	8.950352e-002
6.244847077403185e-007	9.914865e-002
6.685593898148459e-007	1.081690e-001
7.059398996689889e-007	1.151201e-001
7.615535222136777e-007	1.248691e-001
8.132014059335162e-007	1.336576e-001
8.911347212300350e-007	1.466968e-001
9.909696528543011e-007	1.632725e-001
1.149459020495575e-006	1.894879e-001
1.369989000179248e-006	2.259067e-001
1.804989888413521e-006	2.976918e-001
2.470337495522670e-006	4.074613e-001
1.178520399505076e-005	1.944036e+000
2.000000000000000e-005	3.299127e+000
2.032132586023506e-005	3.299131e+000
2.096397758070517e-005	3.299134e+000
4.393394775382688e-005	3.299137e+000
2.607376973994127e-003	3.299137e+000
9.088972700843696e-003	3.299137e+000
2.080772270084370e-002	3.299137e+000
3.643272270084370e-002	3.299138e+000
5.596397270084370e-002	3.299138e+000
7.940147270084369e-002	3.299138e+000
1.067452227008437e-001	3.299139e+000
1.419014727008437e-001	3.299139e+000
1.809639727008437e-001	3.299139e+000
2.278389727008437e-001	3.299140e+000
2.825264727008437e-001	3.299140e+000
3.450264727008437e-001	3.299141e+000
4.153389727008437e-001	3.299141e+000
4.973702227008437e-001	3.299141e+000
5.637764727008436e-001	3.299136e+000
6.067452227008436e-001	3.299100e+000
6.106514727008436e-001	3.299083e+000
6.145577227008436e-001	3.299023e+000
6.184639727008436e-001	3.298801e+000
6.189522539508436e-001	3.298600e+000
6.190743242633436e-001	3.298428e+000
6.191048418414686e-001	3.298268e+000
6.191658769977186e-001	3.297662e+000
6.191677843463515e-001	3.297622e+000
6.191715990436171e-001	3.297476e+000
6.191792284381483e-001	3.297075e+000
6.191811357867811e-001	3.296914e+000
6.191849504840468e-001	3.296446e+000
6.191859041583632e-001	3.296275e+000
6.191878115069960e-001	3.295766e+000
6.191893896863380e-001	3.295194e+000
6.191897842311734e-001	3.294987e+000
6.191905733208444e-001	3.294382e+000
6.191916402816680e-001	3.293160e+000
6.191923245745472e-001	3.292006e+000
6.191924458838415e-001	3.291709e+000
6.191926885024300e-001	3.290851e+000
6.191931737396071e-001	3.288223e+000
6.191935622308694e-001	3.284533e+000
6.191938218053038e-001	3.279998e+000
6.191940058085809e-001	3.274270e+000
6.191941511306458e-001	3.266405e+000
6.191942845693346e-001	3.253994e+000
6.191944078955688e-001	3.234090e+000
6.191945323205015e-001	3.199002e+000
6.191946651098053e-001	3.136381e+000
6.191947984975883e-001	3.038446e+000
6.191949830775072e-001	2.855234e+000
6.191951758893677e-001	2.630630e+000
6.191954063732863e-001	2.343104e+000
6.191956984741732e-001	1.971746e+000
6.191962757593550e-001	1.234535e+000
6.191964200806505e-001	1.050347e+000
6.191967087232413e-001	6.849830e-001
6.191970495439620e-001	2.648269e-001
6.191972043987880e-001	9.312189e-002
6.191972806991724e-001	2.998511e-002
6.191973116779630e-001	1.568859e-002
6.191973385302667e-001	9.817096e-003
6.191973539908032e-001	7.858665e-003
6.191973753625979e-001	6.183247e-003
6.191973985270967e-001	4.966724e-003
6.191974254754382e-001	4.057446e-003
6.191974622948568e-001	3.269428e-003
6.191975034953133e-001	2.721411e-003
6.191975629775210e-001	2.247199e-003
6.191976348205245e-001	1.908261e-003
6.191977420586790e-001	1.622131e-003
6.191978794261503e-001	1.418637e-003
6.191980943814884e-001	1.250831e-003
6.191983870874093e-001	1.133250e-003
6.191988714956510e-001	1.039344e-003
6.191995738299396e-001	9.762506e-004
6.192009066403306e-001	9.277049e-004
6.192035722611123e-001	8.928468e-004
6.192089035026760e-001	8.723956e-004
6.192195659858033e-001	8.634314e-004
6.192408909520578e-001	8.612298e-004
6.793449323807124e-001	8.604792e-004
7.418449323807124e-001	8.598266e-004
8.043449323807124e-001	8.592595e-004
8.668449323807124e-001	8.587710e-004
9.293449323807124e-001	8.584106e-004
9.918449323807124e-001	8.587347e-004
1.054344932380712e+000	8.642002e-004
1.097313682380712e+000	9.001587e-004
1.101219932380712e+000	9.174239e-004
1.105126182380712e+000	9.882853e-004
1.109032432380712e+000	1.270611e-003
1.109520713630712e+000	1.450287e-003
1.109535972419775e+000	1.466794e-003
1.109566489997900e+000	1.529913e-003
1.109627525154150e+000	1.720150e-003
1.109642783943212e+000	1.816372e-003
1.109673301521337e+000	2.147380e-003
1.109680930915869e+000	2.340860e-003
1.109696189704931e+000	3.011620e-003
1.109697502012284e+000	3.116693e-003
1.109700126626990e+000	3.489687e-003
1.109703740574599e+000	4.230155e-003
1.109704415891587e+000	4.456504e-003
1.109705766525563e+000	5.137170e-003
1.109706633396577e+000	5.807683e-003
